tweet_id,tweet,screen_name,name,date,avatar
1146039741,Ƹ̵̡Ӝ̵̨̄Ʒ(¯'·._.°•♥Melissa♥•°._.·'¯)Ƹ̵̡Ӝ̵̨̄ gave a white rose to Mark,rosehose,Real-time Rose Gifts,01-24-2009 20:06:18,http://s3.amazonaws.com/twitter_production/profile_images/93554169/production_app_icon_64_normal.png
1146043092,i m so amazing dont u think gave 6 white roses to i need some new pics,rosehose,Real-time Rose Gifts,01-24-2009 20:08:35,http://s3.amazonaws.com/twitter_production/profile_images/93554169/production_app_icon_64_normal.png
1146085342,)♥( 0 H@V3 uR uNd!v!d3d @  3n !oN !$ m@ m!$$!0N)♥( gave 2 white roses to *100 GRAND CRAZY WE GETTIN IT IN*,rosehose,Real-time Rose Gifts,01-24-2009 20:32:03,http://s3.amazonaws.com/twitter_production/profile_images/93554169/production_app_icon_64_normal.png
1146101152,"#myfirstjob at one of the coolest cali record stores, licorice pizza, when i was 15.",renatak,renata k.,01-24-2009 20:42:31,http://s3.amazonaws.com/twitter_production/profile_images/80384789/tmcm_normal.jpg
1146862356,"""every month he would change his bday on fbook and the same people kept coming back and writing wall posts"" - @ori",judyprays,judyprays,01-25-2009 07:52:41,http://s3.amazonaws.com/twitter_production/profile_images/61958831/Photo_83_normal.jpg
1147194294,*~Xx~X~xX~* gave a white rose to ♰Sister Helen Wheels of the Divine High Heels♰,rosehose,Real-time Rose Gifts,01-25-2009 10:57:07,http://s3.amazonaws.com/twitter_production/profile_images/93554169/production_app_icon_64_normal.png
1147566589,"Things you don't want to hear from your three year old in the bathroom #47: ""Oh no. Not AGAIN.""",stretta,stretta,01-25-2009 14:14:31,http://s3.amazonaws.com/twitter_production/profile_images/50181662/stretta_icon_normal.png
1147956836,CHIILIN ALLZ DAY!!!! gave a white rose to IN LUV WIT A BAD AZZ BOI!!!!!!,rosehose,Real-time Rose Gifts,01-25-2009 17:43:22,http://s3.amazonaws.com/twitter_production/profile_images/93554169/production_app_icon_64_normal.png
1148245185,"Woke up shaking, sweating, gasping, terrified--and then I found my Skittles.",clapifyoulikeme,Abby Spice,01-25-2009 20:14:27,http://s3.amazonaws.com/twitter_production/profile_images/53511624/twitterpuff_normal.jpg
1148359243,Hot sauce was so intense I think I went deaf for a few minutes.,franktheguy,franktheguy,01-25-2009 21:24:45,http://s3.amazonaws.com/twitter_production/profile_images/101588941/photo_normal.jpg
1149544986,"So organizing my desk is procrastination? Abe Lincoln would say I'm sharpening my axe. Plus, he'd love the tiny log house made of pencils.",badbanana,Tim Siedell,01-26-2009 09:13:31,http://s3.amazonaws.com/twitter_production/profile_images/70998600/Bad_Banana_normal.jpg
1149604677,@Jessabelle2o7 I don't trust anyone who doesn't own their own copy of Uncle Buck.,erikprice,Erik Price,01-26-2009 09:35:01,http://s3.amazonaws.com/twitter_production/profile_images/76272543/twittericon2_normal.jpg
1149690491,"Perhaps Monday is so difficult because it validates our belief that we are either owned, or an outcast.",pheend,pheend,01-26-2009 10:06:53,http://s3.amazonaws.com/twitter_production/profile_images/116993772/pheend_normal.jpg
1149867347,Every successful design first begins with PURE HATRED.,rsandersen,Robert S Andersen,01-26-2009 11:12:50,http://s3.amazonaws.com/twitter_production/profile_images/59879872/avatar_normal.png
1150788723,I just noticed a secret road behind a burned down barn that leads to a big open field by the river. Now I know where to go to get abducted.,apneatic,apneatic,01-26-2009 17:16:20,http://s3.amazonaws.com/twitter_production/profile_images/71226562/twitter_normal.jpg
1152305348,"This ""vitamin enhanced water beverage"" tastes like lamp oil.",erikprice,Erik Price,01-27-2009 07:33:58,http://s3.amazonaws.com/twitter_production/profile_images/76272543/twittericon2_normal.jpg
1154556971,RoseFace1 [[[[[**Loven U HaTeRZz**]]]]] gave a white rose to ~B@by C@k3$~,rosehose,Real-time Rose Gifts,01-27-2009 22:37:10,http://s3.amazonaws.com/twitter_production/profile_images/93554169/production_app_icon_64_normal.png
1155208032,Little known factoid about me: I am indeed the inventor of juice. You're welcome. That is all.,DaveQuimby,DaveQuimby,01-28-2009 05:50:58,http://s3.amazonaws.com/twitter_production/profile_images/70198271/a_normal.jpg
1156174137,I lost 5 followers after the tweet about my lack of nipple juxtaposition.  I feel like the fat girl at the beach.,MamitaMojita,MamitaMojita,01-28-2009 11:22:40,http://static.twitter.com/images/default_profile_normal.png
1156204305,There's gotta be an easier way to groom the taintal area- Oh shit. Shit shit shit. I think I'm getting pulled over. brb,SeoulBrother,SeoulBrother,01-28-2009 11:32:49,http://s3.amazonaws.com/twitter_production/profile_images/16765642/seoulbrother1_normal.jpg
1156323884,I like my in-laws like the people who take my order at the drive thru  - remote and unable to understand a thing I'm saying.,stretta,stretta,01-28-2009 12:13:47,http://s3.amazonaws.com/twitter_production/profile_images/50181662/stretta_icon_normal.png
1156337668,"maybe our economy would be more successful if we had a fundraiser. something competitive like ""bailout with your balls out"". or a bake sale.",LILWAYNESWORLD,AIMEE,01-28-2009 12:18:36,http://s3.amazonaws.com/twitter_production/profile_images/63561574/ani004_normal.gif
1156963286,"Sis: NO WONDER, Me: oh god you're CADing, Sis: LIKE A MANIAC",alexchoi,alexchoi,01-28-2009 16:03:48,http://s3.amazonaws.com/twitter_production/profile_images/15268462/97263867_N00_normal.jpg
1157252645,"Building systems that deal with lots of real stuff-credit cards, dollars, cents-is enough to make you sterile. Easier to build 1,000 blogs.",pfeffunit,doug pfeffer,01-28-2009 18:05:11,http://s3.amazonaws.com/twitter_production/profile_images/77622799/Untitled_normal.png
1157658128,"@dmoren You may have inadvertently found the four saddest words in the English language:  ""Lotus Notes product manager"".",Moltz,John Moltz,01-28-2009 21:12:31,http://s3.amazonaws.com/twitter_production/profile_images/116992556/B9_Torsoe_normal.jpg
1158541003,Not having kids is the new virginity.,AinsleyofAttack,Ainsley Drew,01-29-2009 06:30:15,http://s3.amazonaws.com/twitter_production/profile_images/35188412/telephone_normal.jpg
1159188669,Looks like our daughter / is a spelling prodigy / Oh S-H-I-T,momku,Momku,01-29-2009 10:12:42,http://s3.amazonaws.com/twitter_production/profile_images/18847342/kanji_mother_normal.jpg
1159415839,Sting's guitar lesson in iLife 09 is 600MB. Only 100MB of that is video. The remaining 500MB is used to contain his ego.,stretta,stretta,01-29-2009 11:32:01,http://s3.amazonaws.com/twitter_production/profile_images/50181662/stretta_icon_normal.png
1159497579,Still proud of my MySpace profile and my friendship with Young Jeezy. Crunk it up with me and Jizzle up in MySpace: http://bit.ly/Qt1J.,nivi,Nivi,01-29-2009 12:00:50,http://s3.amazonaws.com/twitter_production/profile_images/54022207/Nivi_Favicon_normal.jpg
1159552813,"I'm so looking forward to the results of Davos. Surely only the people who run our financial institutions can fix this... Wait, what?",Moltz,John Moltz,01-29-2009 12:20:52,http://s3.amazonaws.com/twitter_production/profile_images/116992556/B9_Torsoe_normal.jpg
1159646941,"""Own it.  Work it."" --Jeannie Christensen",dukejones,Sherab D.,01-29-2009 12:54:11,http://s3.amazonaws.com/twitter_production/profile_images/62791686/Photo_25_normal.jpg
1160416742,"Hungry, not unlike the wolf.",daveshumka,David S.,01-29-2009 17:51:21,http://s3.amazonaws.com/twitter_production/profile_images/79006434/n714190013_2305680_2773_normal.jpg
1160624230,I don't know what an apnea is.,sferik,Erik Michaels-Ober,01-29-2009 19:23:04,http://s3.amazonaws.com/twitter_production/profile_images/120458776/erik_normal.jpeg
1161169784,Success is not built on success. It's built on failure. It's built on frustration. Sometimes it's built on catastrophe. http://bit.ly/26rukA,venturehacks,Venture Hacks,01-30-2009 01:00:27,http://s3.amazonaws.com/twitter_production/profile_images/73867839/Picture_23_normal.png
1161223639,CHUGGING A BOTTLE OF ROOM TEMPERATURE MALIBU ON THE STEPS OF THE PUBLIC LIBRARY SCREAMING DMX LYRICS I WANT TO GO TO JAIL TONIGHT,TheFatJew,TheFatJew,01-30-2009 01:42:19,http://s3.amazonaws.com/twitter_production/profile_images/71670149/horsey_normal.jpg
1161679186,"After cleaning my car in 2 pairs of pants, 1 shirt, 1 sweater, 3 scarves, long coat, gloves, earmuffs, and wool toe socks, I am now dead.",clapifyoulikeme,Abby Spice,01-30-2009 06:12:03,http://s3.amazonaws.com/twitter_production/profile_images/53511624/twitterpuff_normal.jpg
1161917108,I must not fear. Fear is the mind-killer. Fear is the little-death that brings total obliteration. I will face my fear and get out of bed.,MamitaMojita,MamitaMojita,01-30-2009 07:40:17,http://static.twitter.com/images/default_profile_normal.png
1161933859,"My nephew is cuter than a tiny owl, holding a tinier owl, holding an even tinier owl.",penfabulous,Penny,01-30-2009 07:46:02,http://s3.amazonaws.com/twitter_production/profile_images/68182362/33_normal.jpg
1162193124,"I didn't cry in the shower this morning, and I found some nachos on the bus. So far, best birthday ever.",fireland,Joshua Green Allen,01-30-2009 09:14:04,http://s3.amazonaws.com/twitter_production/profile_images/67416319/twt_bigger_normal.jpg
1162460539,"If it doesn't start with the sound of boots crunching leaves and/or snow, it's not a legitimate feature story. #NPRstyleguide",scottsimpson,Scott Simpson,01-30-2009 10:44:49,http://s3.amazonaws.com/twitter_production/profile_images/63487780/twitterphoto_normal.jpg
1163306292,"I'LL GIVE YOU MY CAPS LOCK WHEN YOU PRY IT FROM MY COLD, DEAD HANDS.",sween,Jason Sweeney,01-30-2009 16:11:54,http://s3.amazonaws.com/twitter_production/profile_images/135833559/coffee_cup_avatar_normal.jpg
1164106857,"Introducing Ice Bed, the latest craze in freezing to death! Just leave your window open for 12 hours when it's 20 degrees outside and ta-da!",franktheguy,franktheguy,01-31-2009 00:32:35,http://s3.amazonaws.com/twitter_production/profile_images/101588941/photo_normal.jpg
1164458105,Wife *almost* made it to 9am without turning on the Dyson. OCD FTW.,stretta,stretta,01-31-2009 05:53:19,http://s3.amazonaws.com/twitter_production/profile_images/50181662/stretta_icon_normal.png
1164592419,"@abigvictory You sure? This is Canada. We pronounce ""about"" ""aboot"". Beavers walk the streets dressed like gentlemen. Shit's freaky here.",sween,Jason Sweeney,01-31-2009 07:07:26,http://s3.amazonaws.com/twitter_production/profile_images/135833559/coffee_cup_avatar_normal.jpg
1164957696,Okay. The Speedo was a bad idea. I get that now. I didn't want to join your stupid church anyway.,trelvix,Trelvix,01-31-2009 10:04:53,http://s3.amazonaws.com/twitter_production/profile_images/112367673/cwalkenChinMan_normal.jpg
1165001203,Sometimes I call my mom from the bathroom just to tell her I'm on the shitter. I can't believe she let me live to adulthood.,CcSteff,Stephanie,01-31-2009 10:27:12,http://s3.amazonaws.com/twitter_production/profile_images/63340206/twittah_normal.jpg
1165291726,"I've reached the ""oh shit"" stage of reupholstering this chair. Also bleeding.",CcSteff,Stephanie,01-31-2009 12:53:10,http://s3.amazonaws.com/twitter_production/profile_images/63340206/twittah_normal.jpg
1165403393,"@brightkite Now that you have stats, where's the leaderboard? Am I winning yet?",benmarvin,Ben Marvin,01-31-2009 13:51:55,http://s3.amazonaws.com/twitter_production/profile_images/137358821/5073NW30K00J12AFX_normal.jpg
1165464727,"My dad thinks that my philosophy with women is ""quantity more than quality"". Not sure if he's refering to number of women or their weight.",benmarvin,Ben Marvin,01-31-2009 14:21:58,http://s3.amazonaws.com/twitter_production/profile_images/137358821/5073NW30K00J12AFX_normal.jpg
1165480028,"OH: ""I couldn't get off the toilet cause I was still shitting, so just leaned over and puked in the shower""",benmarvin,Ben Marvin,01-31-2009 14:30:13,http://s3.amazonaws.com/twitter_production/profile_images/137358821/5073NW30K00J12AFX_normal.jpg
1165643037,"Next person that says ""AS USUALLY"" gets both ring fingers cut off. But look on the bright side, it'll be easier to do The Shocker.",benmarvin,Ben Marvin,01-31-2009 15:53:00,http://s3.amazonaws.com/twitter_production/profile_images/137358821/5073NW30K00J12AFX_normal.jpg
1165763518,"Stout braised pork cheeks with black miso and vanilla turnips, anyone?",alembicbar,alembicbar,01-31-2009 16:56:13,http://s3.amazonaws.com/twitter_production/profile_images/61171841/2763989006_5f7f634f21_normal.jpg
1165786236,"I can't get Twitter to stop sending me texts. DEAR GOD, TWITTER. PULL YOURSELF TOGETHER, MAN.",warmyellowlight,Janelle,01-31-2009 17:08:41,http://s3.amazonaws.com/twitter_production/profile_images/84398554/Februarysssss_normal.jpg
1165911391,jesus titty fucking christmas christ!!!,glasshoff,glasshoff,01-31-2009 18:19:12,http://s3.amazonaws.com/twitter_production/profile_images/91388102/mike_normal.jpg
1165941877,"OH: ""We're gonna go parking behind the mill. I'll buy you a 12-pack if you hide in my truckbed and take some pics.""  This chick is my hero.",Jessabelle2o7,Jessabelle,01-31-2009 18:36:34,http://s3.amazonaws.com/twitter_production/profile_images/66154976/Mini_Me_normal.jpg
1166167092,Whole Foods is full of crazy-looking probably-used-to-be-sexy 30something women right now. Probably Twitter users. [572],twoname,two name jenkins,01-31-2009 20:41:02,http://s3.amazonaws.com/twitter_production/profile_images/72977846/TWONAME_normal.jpg
1166314405,Every time I think about a dog wearing sunglasses driving a fancy car surrounded by swedish bikini models I laugh so fucking hard.,TheFatJew,TheFatJew,01-31-2009 22:13:06,http://s3.amazonaws.com/twitter_production/profile_images/71670149/horsey_normal.jpg
1166428030,"Just took my shoes and socks off at this house party and I'm eating a plate of pasta, nobody here knows me and nobody is feeling me at all",TheFatJew,TheFatJew,01-31-2009 23:47:27,http://s3.amazonaws.com/twitter_production/profile_images/71670149/horsey_normal.jpg
1166814950,Why yes thank you I WOULD enjoy another waffle.,stretta,stretta,02-01-2009 05:31:31,http://s3.amazonaws.com/twitter_production/profile_images/50181662/stretta_icon_normal.png
1166878059,Didn't realize my cough drops had dextromethorphan inthem till I atehalftheb ox. I have ridden the mighty moon worm.   !cepacol,addictedimage,Conan knows kung-fu.,02-01-2009 06:12:51,http://s3.amazonaws.com/twitter_production/profile_images/70897048/lj_normal.jpg
1166941468,I like my porn stars like I like my White House. No Bush.,smartasshat,ʇɐɥs sɐ ʇɹɐɯs,02-01-2009 06:52:26,http://s3.amazonaws.com/twitter_production/profile_images/131344256/EinsteinShatnerSfaceSquareBeerWhiter_normal.jpg
